DATA_PREGAO,SP500,BOVESPA,BOVESPA_VOLUME,OURO,OURO_VOLUME,PETROLEO,PETROLEO_VOLUME,FERRO,DOLAR,SELIC,SP500_MM_30,BOVESPA_MM_30,BOVESPA_VOLUME_MM_30,OURO_MM_30,OURO_VOLUME_MM_30,PETROLEO_MM_30,PETROLEO_VOLUME_MM_30,FERRO_MM_30,DOLAR_MM_30,SELIC_MM_30,SP500_FECHAMENTO_ANTERIOR,BOVESPA_FECHAMENTO_ANTERIOR,BOVESPA_VOLUME_FECHAMENTO_ANTERIOR,OURO_FECHAMENTO_ANTERIOR,OURO_VOLUME_FECHAMENTO_ANTERIOR,PETROLEO_FECHAMENTO_ANTERIOR,PETROLEO_VOLUME_FECHAMENTO_ANTERIOR,FERRO_FECHAMENTO_ANTERIOR,DOLAR_FECHAMENTO_ANTERIOR,SELIC_FECHAMENTO_ANTERIOR,SP500_RESULT_30,BOVESPA_RESULT_30,BOVESPA_VOLUME_RESULT_30,OURO_RESULT_30,OURO_VOLUME_RESULT_30,PETROLEO_RESULT_30,PETROLEO_VOLUME_RESULT_30,FERRO_RESULT_30,DOLAR_RESULT_30,SELIC_RESULT_30,SP500_RESULT_DIFF,BOVESPA_RESULT_DIFF,OURO_RESULT_DIFF,DOLAR_RESULT_DIFF,SELIC_RESULT_DIFF,RESULTADO
2011-03-18,1279.21,66880.0,2842800.0,1415.9,10.0,113.93,235370.0,168.9,1.6712,11.75,1311.571,66756.43333333333,2384346.6666666665,1388.3666625976562,345.6666666666667,107.45599975585938,176929.33333333334,179.64666697184245,1.6653666774431863,11.4,1273.72,66216.0,1985000.0,1404.0,30.0,114.9,184240.0,169.0,1.6749,11.75,1348.65,64003.0,2486800.0,1506.6,10.0,112.98,247290.0,168.8,1.6199,12.0,5.882768583362119,-3.3420925456083106,7.3076963,-3.2837808,2.1276593,3
2011-03-21,1298.38,66690.0,2557400.0,1426.2,40.0,114.96,161340.0,169.3,1.6644,11.75,1311.433,66681.33333333333,2410046.6666666665,1390.863330078125,345.3333333333333,108.00033315022786,179382.33333333334,179.34333343505858,1.6653566797574362,11.416666666666666,1279.21,66880.0,2842800.0,1415.9,10.0,113.93,235370.0,168.9,1.6712,11.75,1337.77,63235.0,2667400.0,1493.4,20.0,113.83,165420.0,169.6,1.632,12.0,4.577825376599609,-5.45005980861244,5.473554,-2.3456216,2.1276593,3
2011-03-22,1293.77,67578.0,2357800.0,1427.5,90.0,115.7,149460.0,170.0,1.663,11.75,1311.3943333333334,66635.96666666666,2418480.0,1394.456660970052,346.0,108.585999806722,178041.0,179.00333353678386,1.6651300112406413,11.433333333333334,1298.38,66690.0,2557400.0,1426.2,40.0,114.96,161340.0,169.3,1.6644,11.75,1329.47,62830.0,2459600.0,1490.4,10.0,112.73,28090.0,168.5,1.6309,12.0,2.394522404842947,-5.787974209026836,4.501474,-2.0127356,2.1276593,3
2011-03-23,1297.54,67796.0,2145600.0,1437.9,20.0,115.55,133350.0,170.0,1.6594,11.75,1311.0523333333333,66665.63333333333,2412026.6666666665,1397.6566609700521,303.6666666666667,109.0313331604004,176948.0,178.5366668701172,1.6650200088818867,11.45,1293.77,67578.0,2357800.0,1427.5,90.0,115.7,149460.0,170.0,1.663,11.75,1328.98,63673.0,2210800.0,1479.8,40.0,109.99,226250.0,167.8,1.6282,12.0,2.7215038221631405,-5.7785077983959265,3.6637545,-2.0925999,2.1276593,3
2011-03-24,1309.66,67533.0,1819800.0,1434.8,30.0,115.72,165370.0,169.4,1.6585,11.75,1310.7336666666667,66700.0,2404186.6666666665,1400.5099934895834,242.0,109.49099985758464,175974.33333333334,178.0866668701172,1.6647033413251242,11.466666666666667,1297.54,67796.0,2145600.0,1437.9,20.0,115.55,133350.0,170.0,1.6594,11.75,1340.68,62841.0,2488000.0,1495.6,80.0,112.3,182840.0,167.5,1.6158,12.0,3.3247529941273557,-7.3086907782170085,4.0127873,-2.6274562,2.1276593,3
2011-03-28,1310.19,67193.0,1444400.0,1419.8,10.0,114.8,138660.0,169.3,1.6606,11.75,1310.6933333333334,66775.46666666666,2375620.0,1403.3933268229166,223.33333333333334,110.02066650390626,175702.33333333334,177.61666666666667,1.6642200072606406,11.483333333333333,1309.66,67533.0,1819800.0,1434.8,30.0,115.72,165370.0,169.4,1.6585,11.75,1333.27,62597.0,2087000.0,1508.8,90.0,112.39,214850.0,164.1,1.6161,12.0,1.802757967716806,-7.309019294270946,5.1575184,-2.5565267,2.1276593,3
2011-04-04,1332.87,69704.0,1200.0,1432.2,680.0,121.06,172880.0,173.8,1.6102,11.75,1310.398,66836.5,2357753.3333333335,1405.7999959309896,190.33333333333334,110.53899993896485,173869.33333333334,177.1,1.6636800050735474,11.5,1310.19,67193.0,1444400.0,1419.8,10.0,114.8,138660.0,169.3,1.6606,11.75,1317.37,62345.0,1767600.0,1515.3,40.0,110.1,191500.0,163.5,1.6331,12.0,0.5480121203794708,-7.215037280669112,6.7263007,-1.6560256,2.1276593,3
2011-04-06,1335.54,69037.0,0.0,1457.7,900.0,122.3,154920.0,175.0,1.6089,11.75,1310.7976666666666,67019.36666666667,2264080.0,1408.0466593424478,208.0,111.18033320109049,175084.33333333334,176.71000010172526,1.6619033416112263,11.516666666666667,1332.87,69704.0,1200.0,1432.2,680.0,121.06,172880.0,173.8,1.6102,11.75,1320.47,63388.0,1918600.0,1526.6,10.0,114.93,225720.0,166.5,1.6289,12.0,-0.9303232873423384,-9.061172959944908,6.5912604,1.1613488,2.1276593,3
2011-04-07,1333.51,69176.0,0.0,1458.5,230.0,122.67,155320.0,179.3,1.5919,11.75,1311.2533333333333,67168.0,2185533.3333333335,1411.239990234375,227.66666666666666,111.89466654459635,175900.0,176.27666676839192,1.6599600076675416,11.533333333333333,1335.54,69037.0,0.0,1457.7,900.0,122.3,154920.0,175.0,1.6089,11.75,1325.69,64099.0,2397000.0,1522.8,50.0,115.05,193650.0,165.0,1.6188,12.0,-0.7375293888614243,-7.152686240711503,4.4659495,0.6153345,2.1276593,3
2011-04-08,1328.17,68718.0,2111400.0,1473.4,1410.0,126.65,153920.0,181.0,1.5754,11.75,1311.398666666667,67282.0,2105653.3333333335,1414.5266560872396,219.0,112.60266647338867,180447.33333333334,175.98666687011718,1.6574533422787985,11.55,1333.51,69176.0,0.0,1458.5,230.0,122.67,155320.0,179.3,1.5919,11.75,1312.94,64218.0,2135600.0,1532.0,1650.0,115.54,217540.0,166.9,1.5797,12.0,-1.5425456127063142,-7.167225627385221,5.0394297,-0.76637864,2.1276593,3
2011-04-11,1324.46,68164.0,2173800.0,1467.4,380.0,123.98,169920.0,181.1,1.5797,11.75,1311.2603333333334,67354.0,2111200.0,1418.1533243815104,260.0,113.38833312988281,179186.66666666666,175.73666687011718,1.6543900092442831,11.566666666666666,1328.17,68718.0,2111400.0,1473.4,1410.0,126.65,153920.0,181.0,1.5754,11.75,1300.16,64341.0,2155800.0,1541.7,1750.0,115.84,194130.0,168.3,1.5736,12.0,-2.10891678023144,-6.369510172007331,4.6355367,-0.11425018,2.1276593,3
2011-04-12,1314.16,66896.0,2525800.0,1452.9,350.0,120.92,207260.0,178.9,1.5862,11.75,1311.142,67414.76666666666,2105146.6666666665,1421.2799926757812,262.0,114.13299992879232,178693.66666666666,175.47666727701824,1.651466675599416,11.583333333333334,1324.46,68164.0,2173800.0,1467.4,380.0,123.98,169920.0,181.1,1.5797,11.75,1286.17,63068.0,1822400.0,1546.5,690.0,114.48,154180.0,171.3,1.5802,12.0,-2.890989535357802,-7.47608708409131,5.390489,0.031650066,2.1276593,3
2011-04-13,1314.41,66486.0,2515200.0,1454.9,200.0,122.88,118990.0,178.8,1.5856,11.75,1310.4033333333332,67392.26666666666,2100260.0,1423.8866617838542,268.3333333333333,114.7043332417806,178655.0,175.18000030517578,1.648686675230662,11.6,1314.16,66896.0,2525800.0,1452.9,350.0,120.92,207260.0,178.9,1.5862,11.75,1279.56,63033.0,1805800.0,1538.1,490.0,117.85,252410.0,172.4,1.5812,12.0,-2.6328605344859146,-5.774635254723748,5.8641315,-0.31521916,2.1276593,3
2011-04-14,1314.52,66279.0,2259000.0,1471.7,540.0,122.36,28240.0,179.0,1.5834,11.75,1309.536,67352.3,2112506.6666666665,1426.2266642252605,271.3333333333333,115.3806666056315,175592.0,174.89000040690104,1.6460300087928772,11.616666666666667,1314.41,66486.0,2515200.0,1454.9,200.0,122.88,118990.0,178.8,1.5856,11.75,1289.0,63469.0,1946800.0,1542.1,290.0,119.57,233050.0,172.8,1.5869,12.25,-1.9331867529918445,-4.537797431038115,5.993533,0.08199215,4.2553186,3
2011-04-15,1319.68,66684.0,2145800.0,1485.3,290.0,123.45,143880.0,179.1,1.5768,11.75,1308.5863333333332,67292.7,2123006.6666666665,1429.0099975585938,286.0,116.04200007120768,169547.33333333334,174.6066670735677,1.6432466745376586,11.633333333333333,1314.52,66279.0,2259000.0,1471.7,540.0,122.36,28240.0,179.0,1.5834,11.75,1270.98,62697.0,1688200.0,1528.6,630.0,118.78,186220.0,172.3,1.593,12.25,-3.3122356449502455,-5.404426741501833,3.8662791,0.60629845,4.2553186,4
2011-04-18,1305.14,65415.0,3060400.0,1492.3,650.0,121.61,158610.0,179.2,1.5904,11.75,1308.7276666666664,67300.83333333333,2093020.0,1431.8366658528646,281.3333333333333,116.63100001017253,166055.0,174.32000071207682,1.6401866753896077,11.65,1319.68,66684.0,2145800.0,1485.3,290.0,123.45,143880.0,179.1,1.5768,11.75,1271.83,62023.0,1397200.0,1515.0,850.0,119.1,232150.0,170.2,1.588,12.25,-3.625879000969945,-6.9896826825025515,1.9995928,0.71030855,4.2553186,4
2011-04-19,1312.62,66158.0,2214400.0,1494.5,170.0,121.33,228890.0,179.4,1.5784,11.75,1308.6523333333332,67251.0,2083866.6666666667,1434.4666666666667,292.3333333333333,116.97633336385091,162721.33333333334,174.04000040690104,1.637493340174357,11.666666666666666,1305.14,65415.0,3060400.0,1492.3,650.0,121.61,158610.0,179.2,1.5904,11.75,1287.87,62205.0,1762400.0,1523.8,310.0,120.16,155480.0,170.3,1.5813,12.25,-1.3232296918338382,-4.907131391882591,2.110839,-0.57218075,4.2553186,4
2011-04-20,1330.36,67058.0,2397400.0,1498.3,390.0,123.85,168570.0,179.4,1.5714,11.75,1308.8696666666667,67224.63333333333,2067706.6666666667,1437.1066650390626,295.6666666666667,117.30866673787435,160154.66666666666,173.7700002034505,1.63463667233785,11.683333333333334,1312.62,66158.0,2214400.0,1494.5,170.0,121.33,228890.0,179.4,1.5784,11.75,1265.42,61604.0,2668000.0,1525.6,650.0,117.1,23990.0,171.0,1.5952,12.25,-3.5958617116911062,-6.883521267269266,2.080965,1.0643601,4.2553186,4
2011-04-25,1335.25,66972.0,1385800.0,1508.6,230.0,123.66,71950.0,179.5,1.5712,12.0,1309.219,67229.8,2067800.0,1440.0933349609375,297.0,117.69900004069011,159829.66666666666,173.5,1.6316266735394795,11.7,1330.36,67058.0,2397400.0,1498.3,390.0,123.85,168570.0,179.4,1.5714,11.75,1267.64,60881.0,1991000.0,1529.3,160.0,114.02,229650.0,169.0,1.61,12.25,-4.714513364803496,-9.211428912284891,2.0690084,2.4564028,4.2553186,4
2011-04-26,1347.24,67144.0,1726600.0,1503.0,220.0,124.14,143810.0,179.5,1.5646,12.0,1309.4866666666667,67216.1,2025980.0,1443.4033325195312,297.6666666666667,118.09433339436849,156464.33333333334,173.2433334350586,1.628653339544932,11.725,1335.25,66972.0,1385800.0,1508.6,230.0,123.66,71950.0,179.5,1.5712,12.0,1271.5,61060.0,1974600.0,1538.6,70.0,113.21,213260.0,166.6,1.5971,12.25,-4.774386818947763,-8.8275697306337,1.9886017,1.648426,2.0833373,4
2011-04-27,1355.66,66264.0,2151200.0,1516.7,210.0,125.13,209510.0,179.1,1.5697,12.0,1310.8503333333333,67246.13333333333,2011320.0,1445.8133341471355,301.0,118.38500010172525,154777.0,173.44666697184246,1.625410004456838,11.75,1347.24,67144.0,1726600.0,1503.0,220.0,124.14,143810.0,179.5,1.5646,12.0,1278.36,61168.0,2019800.0,1541.5,100.0,111.69,180220.0,164.3,1.5961,12.25,-5.112674801817052,-8.90027403788871,2.5615454,2.01329,2.0833373,3
2011-04-28,1360.48,65673.0,3090000.0,1530.8,430.0,125.02,192580.0,179.1,1.5845,12.0,1312.4243333333334,67212.2,1999073.3333333333,1448.4633341471354,254.66666666666666,118.67766672770182,154817.66666666666,173.68333384195964,1.6223933378855386,11.775,1355.66,66264.0,2151200.0,1516.7,210.0,125.13,209510.0,179.1,1.5697,12.0,1295.52,61424.0,1696600.0,1546.0,130.0,110.95,230170.0,164.2,1.5902,12.25,-4.436215570275737,-7.304116865869858,1.9318342,1.3059735,2.0833373,4
2011-05-02,1361.22,65463.0,2306800.0,1556.7,200.0,125.12,131020.00000000001,171.0,1.5739,12.0,1313.408,67129.76666666666,2026920.0,1452.2900024414062,261.0,119.01866658528645,154112.33333333334,173.88666737874348,1.620086669921875,11.783333333333333,1360.48,65673.0,3090000.0,1530.8,430.0,125.02,192580.0,179.1,1.5845,12.0,1287.14,61194.0,1863400.0,1552.9,220.0,114.21,220840.0,165.0,1.5869,12.25,-5.390744443137708,-6.820154401352152,1.4436841,0.15146732,2.0833373,4
2011-05-03,1356.62,64318.0,2235400.0,1540.1,250.0,122.45,194440.0,175.8,1.5882,12.0,1314.7436666666665,67044.8,2042480.0,1456.5733357747397,265.6666666666667,119.32366663614908,152893.33333333334,173.77000071207684,1.6177033344904581,11.791666666666666,1361.22,65463.0,2306800.0,1556.7,200.0,125.12,131020.00000000001,171.0,1.5739,12.0,1268.45,61017.0,1449000.0,1500.5,260.0,105.12,264610.0,165.0,1.598,12.25,-6.815209885249995,-6.791622748728288,-3.6101997,1.5312314,2.0833373,4
2011-05-04,1347.32,63616.0,2490000.0,1514.9,270.0,121.19,221790.0,175.0,1.6022,12.0,1315.9636666666668,66946.6,2070073.3333333333,1460.2666666666667,270.6666666666667,119.54066645304361,152997.33333333334,174.00333404541016,1.6154733339945475,11.8,1356.62,64318.0,2235400.0,1540.1,250.0,122.45,194440.0,175.8,1.5882,12.0,1280.1,61217.0,1634000.0,1496.0,140.0,105.99,204810.0,164.1,1.5961,12.25,-5.640488862024739,-4.821356385459752,-2.8634489,0.49741268,2.0833373,4
2011-05-05,1335.1,63407.0,2806000.0,1480.9,130.0,110.8,403810.0,172.5,1.6211,12.0,1317.7040000000002,66865.76666666666,2073906.6666666667,1463.6900024414062,279.0,119.7326665242513,153676.33333333334,174.2433339436849,1.613533333937327,11.808333333333334,1347.32,63616.0,2490000.0,1514.9,270.0,121.19,221790.0,175.0,1.6022,12.0,1296.67,62303.0,1796400.0,1499.7,170.0,108.78,212670.0,164.3,1.5825,12.25,-3.7593147878751787,-2.06394617706237,-1.0033727,-1.2295604,2.0833373,4
2011-05-06,1340.2,64417.0,2690000.0,1491.2,140.0,109.13,427370.0,169.3,1.6103,12.0,1318.7313333333334,66756.5,2084406.6666666667,1465.6700032552083,282.6666666666667,119.63133341471354,161604.33333333334,174.52666727701822,1.6120999972025554,11.816666666666666,1335.1,63407.0,2806000.0,1480.9,130.0,110.8,403810.0,172.5,1.6211,12.0,1307.41,62334.0,1873400.0,1509.9,400.0,112.4,230750.0,164.9,1.5722,12.25,-2.074001947419657,-1.692242181462611,1.9582629,-3.0164719,2.0833373,4
2011-05-09,1346.29,64622.0,1880800.0,1502.9,40.0,115.9,326040.0,168.0,1.6191,12.0,1320.1916666666666,66664.76666666666,2111600.0,1467.8900024414063,285.3333333333333,119.48000005086263,171661.66666666666,174.73333384195965,1.610366662343343,11.825,1340.2,64417.0,2690000.0,1491.2,140.0,109.13,427370.0,169.3,1.6103,12.0,1320.64,62404.0,1814000.0,1502.3,70.0,112.48,193590.0,164.0,1.5603,12.25,-1.4594836591553473,-3.124951487961247,0.74437857,-3.1050086,2.0833373,4
2011-05-10,1357.16,64877.0,1982600.0,1516.6,10.0,117.63,267710.0,172.5,1.6061,12.0,1322.339,66585.33333333333,2079220.0,1471.566670735677,286.0,119.72600021362305,179158.0,174.88000030517577,1.6087233265240988,11.833333333333334,1346.29,64622.0,1880800.0,1502.9,40.0,115.9,326040.0,168.0,1.6191,12.0,1339.67,63394.0,2376200.0,1482.3,70.0,111.77,158450.0,163.9,1.5591,12.25,-0.4917216944343217,-1.9002816378323129,-1.3706803,-3.7057579,2.0833373,4
2011-05-11,1342.08,63776.0,2458400.0,1501.1,30.0,112.57,282890.0,170.1,1.617,12.0,1325.6816666666668,66547.8,2043413.3333333333,1475.586669921875,285.0,119.95966669718425,187307.33333333334,175.04000040690104,1.6067066589991252,11.841666666666667,1357.16,64877.0,1982600.0,1516.6,10.0,117.63,267710.0,172.5,1.6061,12.0,1337.88,63039.0,1937800.0,1512.3,200.0,113.61,188860.0,170.2,1.5629,12.25,-1.4206136343540954,-2.8330533162754135,-0.2835214,-2.689749,2.0833373,4
2011-05-12,1348.65,64003.0,2486800.0,1506.6,10.0,112.98,247290.0,168.8,1.6199,12.0,1327.9603333333334,66466.46666666666,2059193.3333333333,1478.8233357747397,285.0,119.88199996948242,190595.66666666666,175.07666727701823,1.6047766566276551,11.85,1342.08,63776.0,2458400.0,1501.1,30.0,112.57,282890.0,170.1,1.617,12.0,1339.22,62565.0,1612600.0,1528.7,70.0,113.62,183530.0,170.2,1.5654,12.25,-0.21310205054839715,-1.8988334169593557,1.8386483,-3.1910956,2.0833373,4
2011-05-13,1337.77,63235.0,2667400.0,1493.4,20.0,113.83,165420.0,169.6,1.632,12.0,1330.275,66370.56666666667,2047326.6666666667,1481.8466674804688,285.0,119.85033340454102,190993.0,175.07333424886068,1.603066655000051,11.858333333333333,1348.65,64003.0,2486800.0,1506.6,10.0,112.98,247290.0,168.8,1.6199,12.0,1353.22,62207.0,1865000.0,1530.2,60.0,118.59,215110.0,169.7,1.5573,12.25,0.338857375894408,-2.806118463197038,1.5664339,-3.8644373,2.0833373,4
2011-05-16,1329.47,62830.0,2459600.0,1490.4,10.0,112.73,28090.0,168.5,1.6309,12.0,1331.588,66255.4,2050993.3333333333,1484.086669921875,284.3333333333333,119.81266682942709,191129.0,175.08333435058594,1.6019866545995076,11.866666666666667,1337.77,63235.0,2667400.0,1493.4,20.0,113.83,165420.0,169.6,1.632,12.0,1319.49,60224.0,1773200.0,1548.8,10.0,117.24,179640.0,169.6,1.5788,12.25,-1.3664531272191804,-4.761603542342052,3.709662,-3.2598019,2.0833373,3
2011-05-17,1328.98,63673.0,2210800.0,1479.8,40.0,109.99,226250.0,167.8,1.6282,12.0,1332.778,66097.13333333333,2054386.6666666667,1486.1833374023438,281.6666666666667,119.71366704305014,187083.33333333334,175.03333435058593,1.6009166558583579,11.875,1329.47,62830.0,2459600.0,1490.4,10.0,112.73,28090.0,168.5,1.6309,12.0,1313.64,59705.0,1946200.0,1561.9,10.0,117.75,150990.0,171.5,1.5765,12.25,-1.1907000534047363,-4.97373865987586,4.797375,-3.3355772,2.0833373,3
2011-05-18,1340.68,62841.0,2488000.0,1495.6,80.0,112.3,182840.0,167.5,1.6158,12.0,1333.826,65959.7,2056560.0,1487.5800048828125,282.3333333333333,119.52833353678385,190180.0,174.96000111897786,1.5998766581217447,11.883333333333333,1328.98,63673.0,2210800.0,1479.8,40.0,109.99,226250.0,167.8,1.6282,12.0,1317.72,60670.0,2284200.0,1585.2,30.0,118.78,107670.0,172.4,1.5754,12.25,-0.8472663245496559,-4.716284767483858,7.122576,-3.2428503,2.0833373,3
2011-05-20,1333.27,62597.0,2087000.0,1508.8,90.0,112.39,214850.0,164.1,1.6161,12.0,1334.86,65803.3,2078833.3333333333,1489.606669108073,284.0,119.41433359781901,190762.33333333334,174.89666798909505,1.5984533270200094,11.891666666666667,1340.68,62841.0,2488000.0,1495.6,80.0,112.3,182840.0,167.5,1.6158,12.0,1308.87,59679.0,2363400.0,1589.0,20.0,118.32,17510.0,172.2,1.5721,12.25,-2.372676552197406,-5.031746789516401,6.2449813,-2.7045429,2.0833373,3
2011-05-23,1317.37,62345.0,1767600.0,1515.3,40.0,110.1,191500.0,163.5,1.6331,12.0,1335.6293333333335,65650.1,2100253.3333333335,1492.5733357747397,286.6666666666667,119.33400014241536,193302.0,174.72333475748698,1.5969699939092001,11.9,1333.27,62597.0,2087000.0,1508.8,90.0,112.39,214850.0,164.1,1.6161,12.0,1316.14,59478.0,1960200.0,1589.8,10.0,117.26,143920.0,171.6,1.5735,12.25,-1.2848110285238468,-4.98266690096969,5.368507,-2.6359677,2.0833373,3
2011-05-25,1320.47,63388.0,1918600.0,1526.6,10.0,114.93,225720.0,166.5,1.6289,12.0,1335.1126666666667,65404.8,2159133.3333333335,1495.3433390299479,265.3333333333333,118.9686668395996,193922.66666666666,174.3800013224284,1.5977333267529805,11.908333333333333,1317.37,62345.0,1767600.0,1515.3,40.0,110.1,191500.0,163.5,1.6331,12.0,1305.44,58838.0,1956400.0,1602.1,10.0,116.05,152090.0,172.0,1.582,12.25,-0.905592202646166,-5.625150372924859,5.728233,-3.1290174,2.0833373,3
2011-05-26,1325.69,64099.0,2397000.0,1522.8,50.0,115.05,193650.0,165.0,1.6188,12.0,1334.6103333333333,65216.5,2223086.6666666665,1497.6400065104167,235.66666666666666,118.7230000813802,196282.66666666666,174.09666798909504,1.5983999967575073,11.916666666666666,1320.47,63388.0,1918600.0,1526.6,10.0,114.93,225720.0,166.5,1.6289,12.0,1326.73,59082.0,1888000.0,1600.9,60.0,117.06,192540.0,172.3,1.5683,12.25,0.47407362530007546,-6.793083864453841,4.867029,-3.7203074,2.0833373,3
2011-06-02,1312.94,64218.0,2135600.0,1532.0,1650.0,115.54,217540.0,166.9,1.5797,12.0,1334.3496666666667,65047.26666666667,2302986.6666666665,1499.783341471354,229.66666666666666,118.46900024414063,197560.33333333334,173.62000122070313,1.5992966651916505,11.925,1325.69,64099.0,2397000.0,1522.8,50.0,115.05,193650.0,165.0,1.6188,12.0,1325.84,59120.0,1946000.0,1596.7,10.0,118.15,161920.0,172.4,1.5643,12.25,0.011314862448985608,-7.76767188255667,4.852891,-3.3666968,2.0833373,3
2011-06-03,1300.16,64341.0,2155800.0,1541.7,1750.0,115.84,194130.0,168.3,1.5736,12.0,1333.8419999999999,64897.26666666667,2303793.3333333335,1501.7366739908855,237.66666666666666,118.09866689046224,199681.0,173.1500010172526,1.5994399984677632,11.933333333333334,1312.94,64218.0,2135600.0,1532.0,1650.0,115.54,217540.0,166.9,1.5797,12.0,1343.8,60263.0,2159600.0,1586.8,20.0,117.51,184000.0,172.5,1.5559,12.5,2.3504501348119433,-6.158709396119466,3.5770297,-1.5066147,4.1666627,4
2011-06-06,1286.17,63068.0,1822400.0,1546.5,690.0,114.48,154180.0,171.3,1.5802,12.0,1333.032,64769.833333333336,2303193.3333333335,1504.2133382161458,283.3333333333333,117.8273333231608,200488.0,172.72333424886068,1.5992366671562195,11.941666666666666,1300.16,64341.0,2155800.0,1541.7,1750.0,115.84,194130.0,168.3,1.5736,12.0,1345.02,60270.0,1809600.0,1601.3,10.0,118.67,119580.0,172.6,1.5539,12.5,3.4503445729756166,-6.327225252949131,3.8658738,-1.2519121,4.1666627,4
2011-06-08,1279.56,63033.0,1805800.0,1538.1,490.0,117.85,252410.0,172.4,1.5812,12.0,1332.099,64642.23333333333,2279746.6666666665,1507.3333374023437,294.6666666666667,117.61266682942708,198718.66666666666,172.47000122070312,1.5990366657574973,11.95,1286.17,63068.0,1822400.0,1546.5,690.0,114.48,154180.0,171.3,1.5802,12.0,1337.43,59971.0,1772400.0,1612.0,70.0,117.94,129310.0,172.7,1.5441,12.5,3.985476258970433,-4.9105727151645855,4.235375,-2.284515,4.1666627,3
2011-06-09,1289.0,63469.0,1946800.0,1542.1,290.0,119.57,233050.0,172.8,1.5869,12.25,1330.9373333333335,64527.13333333333,2256100.0,1510.106669108073,304.3333333333333,117.44500020345052,203166.0,172.256667582194,1.5988899985949199,11.958333333333334,1279.56,63033.0,1805800.0,1538.1,490.0,117.85,252410.0,172.4,1.5812,12.0,1331.94,59340.0,2174800.0,1616.6,30.0,118.28,177470.0,172.8,1.5337,12.5,4.093594673168921,-5.858835847889199,5.1036954,-3.0040503,4.1666627,3
2011-06-10,1270.98,62697.0,1688200.0,1528.6,630.0,118.78,186220.0,172.3,1.593,12.25,1330.0866666666668,64433.46666666667,2245693.3333333335,1512.4533365885416,296.0,117.35200017293295,209993.0,172.0500010172526,1.5990066647529602,11.975,1289.0,63469.0,1946800.0,1542.1,290.0,119.57,233050.0,172.8,1.5869,12.25,1304.89,58288.0,2619000.0,1615.0,20.0,117.43,177130.0,173.0,1.5631,12.5,1.2327385570209515,-8.163040224361495,4.727316,-1.499778,2.0408154,3
2011-06-13,1271.83,62023.0,1397200.0,1515.0,850.0,119.1,232150.0,170.2,1.588,12.25,1328.4633333333334,64300.566666666666,2230440.0,1513.8966674804688,307.3333333333333,117.19633356730144,211404.33333333334,171.82333424886068,1.5995466669400533,11.991666666666667,1270.98,62697.0,1688200.0,1528.6,630.0,118.78,186220.0,172.3,1.593,12.25,1200.07,52811.0,4455400.0,1656.2,1950.0,107.25,322550.0,177.8,1.5744,12.5,-5.5791593888180895,-15.767899580522194,8.347511,-1.1676133,2.0408154,3
