DATA_PREGAO,SP500,BOVESPA,OURO,PETROLEO,FERRO,DOLAR,SELIC,SP500_MM_30,BOVESPA_MM_30,OURO_MM_30,PETROLEO_MM_30,FERRO_MM_30,DOLAR_MM_30,SELIC_MM_30,SP500_FECHAMENTO_ANTERIOR,BOVESPA_FECHAMENTO_ANTERIOR,OURO_FECHAMENTO_ANTERIOR,PETROLEO_FECHAMENTO_ANTERIOR,FERRO_FECHAMENTO_ANTERIOR,DOLAR_FECHAMENTO_ANTERIOR,SELIC_FECHAMENTO_ANTERIOR,SP500_RESULT_30,BOVESPA_RESULT_30,OURO_RESULT_30,PETROLEO_RESULT_30,FERRO_RESULT_30,DOLAR_RESULT_30,SELIC_RESULT_30,SP500_RESULT_DIFF,BOVESPA_RESULT_DIFF,OURO_RESULT_DIFF,DOLAR_RESULT_DIFF,SELIC_RESULT_DIFF,RESULTADO
2012-05-10,1357.99,59702.0,1595.1,112.73,140.8,1.9576,9.0,1387.243,62699.2,1648.6899983723958,119.80066706339518,146.33333384195964,1.8648866693178812,9.4,1354.58,59786.0,1593.7,113.2,141.4,1.9571,9.0,1313.72,53805.0,1587.5,91.01,134.6,2.0712,8.5,-3.259965095471984,-9.877391042176143,-0.4764557,5.803025,-5.555558,2
2012-05-11,1353.39,59445.0,1583.6,112.26,140.2,1.9507,9.0,1385.2923333333333,62466.433333333334,1645.6766642252603,119.37000045776367,146.22333374023438,1.8696833372116088,9.375,1357.99,59702.0,1595.1,112.73,140.8,1.9576,9.0,1319.99,53837.0,1574.0,93.02,134.6,2.0737,8.5,-2.467876960816917,-9.433930524013789,-0.606215,6.3054204,-5.555558,2
2012-05-14,1338.35,57540.0,1560.6,111.57,139.1,1.986,9.0,1383.3213333333333,62246.7,1642.303328450521,118.92733383178711,146.0866668701172,1.8742766737937928,9.35,1353.39,59445.0,1583.6,112.26,140.2,1.9507,9.0,1331.85,53109.0,1577.5,93.5,134.6,2.0758,8.5,-0.48567265662943226,-7.700729927007299,1.082921,4.521656,-5.555558,0
2012-05-15,1330.66,56238.0,1556.8,112.24,138.9,1.9941,9.0,1381.0816666666665,61995.4,1639.0599934895833,118.5076670328776,145.90666707356772,1.879753339290619,9.325,1338.35,57540.0,1560.6,111.57,139.1,1.986,9.0,1329.04,52652.0,1549.7,91.36,134.6,2.0897,8.5,-0.12174409691432242,-6.376471425015118,-0.4560709,4.7941446,-5.555558,0
2012-05-16,1324.8,55888.0,1536.2,111.71,138.6,1.9968,9.0,1378.661,61707.6,1635.8799967447917,118.16933364868164,145.71666666666667,1.8851333379745483,9.3,1330.66,56238.0,1556.8,112.24,138.9,1.9941,9.0,1362.16,54355.0,1603.5,97.8,134.6,2.0207,8.5,2.8200483091787465,-2.74298597194389,4.3809414,1.1969209,-5.555558,0
2012-05-17,1304.86,54038.0,1574.5,107.49,138.4,1.9967,9.0,1375.5196666666668,61396.666666666664,1631.1699951171875,117.71200027465821,145.47333374023438,1.890666667620341,9.275,1324.8,55888.0,1536.2,111.71,138.6,1.9968,9.0,1365.51,54693.0,1597.2,97.34,131.8,1.9887,8.5,4.648008215440735,1.2121099966690085,1.4417291,-0.40066242,-5.555558,0
2012-05-18,1295.22,54513.0,1591.6,107.14,137.9,2.0088,9.0,1371.9023333333332,61055.13333333333,1627.986661783854,117.13300018310547,145.18333333333334,1.8963900009791057,9.25,1304.86,54038.0,1574.5,107.49,138.4,1.9967,9.0,1374.02,55780.0,1621.3,100.68,134.0,1.9882,8.5,6.083908525192627,2.3242162419973234,1.8660545,-1.025492,-5.555558,5
2012-05-21,1315.99,56590.0,1588.4,108.81,138.0,2.0368,9.0,1368.4443333333331,60754.6,1627.2966593424478,116.62633361816407,144.86999969482423,1.9023166696230571,9.225,1295.22,54513.0,1591.6,107.14,137.9,2.0088,9.0,1367.58,56379.0,1608.9,100.7,134.7,2.0287,8.5,3.920242555034603,-0.37285739529951956,1.2906075,-0.39767027,-5.555558,0
2012-05-22,1316.63,55039.0,1576.3,108.41,137.8,2.0487,9.0,1365.708,60517.9,1625.9599934895834,116.139000193278,144.56666615804036,1.909226667881012,9.2,1315.99,56590.0,1588.4,108.81,138.0,2.0368,9.0,1354.68,55394.0,1578.4,98.19,134.1,2.0353,8.5,2.8899538974503036,0.6449971838151214,0.13321638,-0.65407753,-5.555558,0
2012-05-23,1318.86,54619.0,1548.1,105.56,137.4,2.0809,9.0,1363.5223333333333,60255.1,1623.753328450521,115.66366704305013,144.2566660563151,1.9166700045267742,9.175,1316.63,55039.0,1576.3,108.41,137.8,2.0487,9.0,1341.47,53706.0,1579.3,97.97,133.4,2.0327,8.5,1.7143593709719074,-1.6715794869917033,2.015376,-2.316302,-5.555558,0
2012-05-24,1320.68,54063.0,1557.3,106.55,137.2,2.0378,9.0,1362.198,60017.8,1620.0399943033854,115.18633371988932,143.8566660563151,1.9249966700871786,9.15,1318.86,54619.0,1548.1,105.56,137.4,2.0809,9.0,1341.45,53569.0,1575.2,100.23,133.5,2.0304,8.5,1.5726746827391835,-0.913748774577805,1.149416,-0.3631413,-5.555558,0
2012-05-25,1317.82,54463.0,1568.8,106.83,137.0,2.0026,9.0,1360.5970000000002,59776.8,1616.6499959309897,114.73200047810873,143.45999908447266,1.931933339436849,9.125,1320.68,54063.0,1557.3,106.55,137.2,2.0378,9.0,1334.76,53421.0,1564.9,101.07,133.6,2.0465,8.0,1.2854562838627404,-1.913225492536219,-0.24859905,2.1921515,-11.111111,0
2012-05-29,1332.42,54633.0,1548.6,106.68,136.4,1.9938,9.0,1358.2720000000002,59490.3,1612.9599975585938,114.23600056966146,143.0633326212565,1.9378066698710124,9.1,1317.82,54463.0,1568.8,106.83,137.0,2.0026,9.0,1356.78,54331.0,1591.6,102.4,133.3,2.0332,8.0,1.8282523528617034,-0.552779455640362,2.7767062,1.9761205,-11.111111,0
2012-05-30,1313.32,53798.0,1563.4,103.47,136.4,2.0072,9.0,1357.0106666666666,59241.2,1609.2766642252604,113.73100051879882,142.6566655476888,1.9430733362833659,9.075,1332.42,54633.0,1548.6,106.68,136.4,1.9938,9.0,1353.64,53402.0,1591.2,103.55,133.1,2.0375,8.0,3.070081929765789,-0.7360868433770817,1.7781734,1.5095592,-11.111111,0
2012-05-31,1310.33,54490.0,1562.6,101.87,136.3,2.0217,8.5,1355.1356666666666,58969.3,1606.4333333333334,113.2240005493164,142.26666514078775,1.9487566709518434,9.05,1313.32,53798.0,1563.4,103.47,136.4,2.0072,9.0,1363.67,53909.0,1589.1,104.0,132.8,2.0343,8.0,4.070730274053114,-1.0662506881996658,1.6958952,0.62325,-5.882353,0
2012-06-01,1278.04,53403.0,1620.5,98.43,132.0,2.0344,8.5,1352.4540000000002,58695.666666666664,1603.5099975585938,112.66033401489258,141.86333211263022,1.9546566685040792,9.008333333333333,1310.33,54490.0,1562.6,101.87,136.3,2.0217,8.5,1372.78,54583.0,1570.4,105.16,132.4,2.0253,8.0,7.412913523833375,2.209613692114676,-3.0916393,-0.44730306,-5.882353,5
2012-06-04,1278.18,53417.0,1612.2,98.85,132.0,2.0404,8.5,1348.8840000000002,58375.433333333334,1602.8999959309897,112.00900065104166,141.32333221435547,1.960176666577657,8.966666666666667,1278.04,53403.0,1620.5,98.43,132.0,2.0344,8.5,1376.51,55347.0,1580.1,107.8,132.0,2.0233,8.0,7.692969691279772,3.6130819776475587,-1.9910693,-0.83807707,-5.882353,5
2012-06-05,1285.5,52481.0,1615.2,98.84,132.0,2.0259,8.5,1345.5926666666667,58068.73333333333,1601.9533284505208,111.3706672668457,140.78999888102214,1.9653199990590413,8.95,1278.18,53417.0,1612.2,98.85,132.0,2.0404,8.5,1362.66,54195.0,1582.5,106.83,131.5,2.022,8.0,6.002333722287045,3.2659438653989126,-2.0245135,-0.19249916,-5.882353,5
2012-06-06,1315.13,54156.0,1632.8,100.64,129.8,2.0176,8.5,1342.4916666666666,57734.96666666667,1601.056660970052,110.70666707356771,140.24666544596354,1.9702499945958456,8.933333333333334,1285.5,52481.0,1615.2,98.84,132.0,2.0259,8.5,1350.52,53034.0,1577.1,103.26,131.0,2.0406,8.0,2.6909887235482266,-2.0717925991579844,-3.4113228,1.1399627,-5.882353,0
2012-06-08,1325.66,54430.0,1590.1,99.47,131.2,2.0347,8.5,1340.7646666666667,57488.86666666667,1601.0866617838542,110.1043337504069,139.63333231608073,1.9746433297793071,8.916666666666666,1315.13,54156.0,1632.8,100.64,129.8,2.0176,8.5,1338.31,52639.0,1576.0,103.42,130.7,2.0413,8.0,0.9542416607576598,-3.2904648171964035,-0.88673234,0.3243804,-5.882353,0
2012-06-11,1308.93,54001.0,1595.5,98.0,131.9,2.0342,8.5,1339.2210000000002,57237.5,1599.3233276367187,109.4813336690267,139.06666564941406,1.9798866589864095,8.9,1325.66,54430.0,1590.1,99.47,131.2,2.0347,8.5,1337.89,52608.0,1608.0,104.38,130.6,2.0397,8.0,2.2124941746311855,-2.5795818595951925,0.7834554,0.2703786,-5.882353,0
2012-06-12,1324.18,55049.0,1612.7,97.14,132.2,2.0558,8.5,1336.4956666666667,56979.2,1597.7933268229167,108.77733357747395,138.52666524251302,1.985023323694865,8.883333333333333,1308.93,54001.0,1595.5,98.0,131.9,2.0342,8.5,1360.02,54003.0,1615.0,105.26,129.6,2.0249,8.0,2.7065806763430844,-1.9001253428763465,0.142622,-1.5030622,-5.882353,0
2012-06-13,1314.88,55651.0,1618.1,97.13,133.3,2.0597,8.5,1333.969,56740.9,1596.2299926757812,108.01800028483073,138.00333201090496,1.9906699895858764,8.866666666666667,1324.18,55049.0,1612.7,97.14,132.2,2.0558,8.5,1385.97,56553.0,1617.9,106.47,129.1,2.0167,8.0,5.406577026040393,1.6208154390756624,-0.012356043,-2.0876825,-5.882353,5
2012-06-14,1329.1,55352.0,1618.4,97.03,133.6,2.0685,8.5,1331.0196666666668,56539.566666666666,1594.6999918619792,107.26133346557617,137.5199986775716,1.996506655216217,8.85,1314.88,55651.0,1618.1,97.13,133.3,2.0597,8.5,1385.3,57241.0,1619.7,106.2,128.5,2.0308,8.0,4.228425250169288,3.412704147998258,0.08032322,-1.822573,-5.882353,0
2012-06-15,1342.84,56105.0,1627.0,97.61,133.7,2.0437,8.5,1328.7259999999999,56323.96666666667,1593.1999918619792,106.51333338419596,137.05333201090494,2.002416658401489,8.833333333333334,1329.1,55352.0,1618.4,97.03,133.6,2.0685,8.5,1379.32,56097.0,1610.5,104.92,127.9,2.0494,8.0,2.7166304250692663,-0.014258978700654179,-1.0141373,0.27891397,-5.882353,0
2012-06-18,1344.78,56195.0,1625.7,96.05,134.3,2.0628,8.5,1326.7436666666667,56113.333333333336,1592.3199910481771,105.82700017293294,136.75999857584637,2.006729992230733,8.816666666666666,1342.84,56105.0,1627.0,97.61,133.7,2.0437,8.5,1375.14,55623.0,1603.7,105.96,116.3,2.0426,8.0,2.257618346495338,-1.0178841533944327,-1.3532639,-0.97925067,-5.882353,0
2012-06-19,1357.98,57195.0,1622.2,95.76,134.4,2.0433,8.5,1325.1840000000002,55916.36666666667,1592.0366577148438,105.15933354695638,136.48666534423828,2.01125332514445,8.8,1344.78,56195.0,1625.7,96.05,134.3,2.0628,8.5,1365.0,55520.0,1587.4,105.9,114.4,2.047,8.0,0.5169442848937278,-2.9285776728735002,-2.1452308,0.18107891,-5.882353,0
2012-06-20,1355.69,57167.0,1614.8,92.69,134.5,2.0287,8.5,1324.813333333333,55795.5,1591.2866577148438,104.57866694132487,136.20999857584636,2.0153499881426495,8.783333333333333,1357.98,57195.0,1622.2,95.76,134.4,2.0433,8.5,1390.99,57255.0,1606.0,108.94,114.5,2.0307,8.0,2.6038401109398146,0.1539349624783526,-0.5449593,0.09857416,-5.882353,0
2012-06-21,1325.51,55505.0,1564.5,89.23,134.5,2.0357,8.5,1324.3503333333333,55660.4,1590.4933268229167,103.89633356730143,135.9366653442383,2.018766657511393,8.766666666666667,1355.69,57167.0,1614.8,92.69,134.5,2.0287,8.5,1394.23,58345.0,1612.9,109.55,116.0,2.0273,8.0,5.184419581896771,5.116656157102972,3.093636,-0.41264296,-5.882353,5
2012-06-22,1335.02,55440.0,1566.0,90.98,134.5,2.0549,8.5,1323.0766666666668,55498.4,1589.17666015625,103.1130002339681,135.7066655476888,2.022089993953705,8.75,1325.51,55505.0,1564.5,89.23,134.5,2.0357,8.5,1401.35,57726.0,1609.7,112.0,117.1,2.0276,8.0,4.968464891911717,4.123376623376629,2.7905464,-1.3285279,-5.882353,0
2012-06-25,1313.72,53805.0,1587.5,91.01,134.6,2.0712,8.5,1322.4246666666666,55353.53333333333,1588.253328450521,102.37233378092448,135.47666575113934,2.025349990526835,8.733333333333333,1335.02,55440.0,1566.0,90.98,134.5,2.0549,8.5,1402.22,58951.0,1612.9,112.14,115.8,2.0267,8.0,6.7365953171147686,9.564166898987093,1.6000032,-2.148509,-5.882353,1
2012-06-26,1319.99,53837.0,1574.0,93.02,134.6,2.0737,8.5,1320.949,55156.96666666667,1587.9999959309896,101.64833374023438,135.2699991861979,2.0291366537412006,8.716666666666667,1313.72,53805.0,1587.5,91.01,134.6,2.0712,8.5,1402.8,58797.0,1617.1,113.22,115.7,2.0177,8.0,6.273532375245261,9.212994780541273,2.7382493,-2.7004898,-5.882353,1
2012-06-27,1331.85,53109.0,1577.5,93.5,134.6,2.0758,8.5,1319.8356666666666,54970.03333333333,1587.6799967447917,101.00700022379557,135.08333282470704,2.033236650625865,8.7,1319.99,53837.0,1574.0,93.02,134.6,2.0737,8.5,1405.87,59281.0,1619.7,112.95,114.8,2.0169,8.0,5.557682922251006,11.621382439887773,2.675116,-2.8374553,-5.882353,1
2012-06-28,1329.04,52652.0,1549.7,91.36,134.6,2.0897,8.5,1319.619,54822.333333333336,1588.2433308919271,100.40466690063477,134.93333282470704,2.0362299839655558,8.683333333333334,1331.85,53109.0,1577.5,93.5,134.6,2.0758,8.5,1404.11,59123.0,1609.6,113.6,114.6,2.026,8.0,5.648437970264242,12.290131429005546,3.8652658,-3.0482829,-5.882353,1
2012-06-29,1362.16,54355.0,1603.5,97.8,134.6,2.0207,8.5,1319.5649999999998,54702.8,1588.006660970052,99.7086669921875,134.78999989827474,2.0394166509310403,8.666666666666666,1329.04,52652.0,1549.7,91.36,134.6,2.0897,8.5,1403.93,58083.0,1599.4,114.03,114.0,2.0252,8.0,3.066453280084569,6.858614662864504,-0.255692,0.22269487,-5.882353,1
2012-07-02,1365.51,54693.0,1597.2,97.34,131.8,1.9887,8.5,1320.8103333333333,54651.7,1590.2499959309896,99.24500045776367,134.65666656494142,2.0402133186658222,8.65,1362.16,54355.0,1603.5,97.8,134.6,2.0207,8.5,1405.53,58189.0,1603.7,116.25,114.1,2.0228,8.0,2.9307731177362184,6.3920428574040455,0.40695667,1.7146826,-5.882353,1
2012-07-03,1374.02,55780.0,1621.3,100.68,134.0,1.9882,8.5,1322.832,54673.53333333333,1591.006660970052,98.9066670735677,134.4366668701172,2.0399466514587403,8.633333333333333,1365.51,54693.0,1597.2,97.34,131.8,1.9887,8.5,1415.51,59446.0,1616.1,116.9,113.9,2.0208,8.0,3.0196067015036077,6.572248117604884,-0.3207326,1.639688,-5.882353,1
2012-07-05,1367.58,56379.0,1608.9,100.7,134.7,2.0287,8.5,1325.4586666666667,54715.76666666667,1591.9966634114583,98.69133377075195,134.3066670735677,2.03925998210907,8.616666666666667,1374.02,55780.0,1621.3,100.68,134.0,1.9882,8.5,1418.16,59082.0,1616.3,113.71,113.2,2.0176,8.0,3.6985039266441477,4.794338317458635,0.4599452,-0.54715276,-5.882353,0
2012-07-06,1354.68,55394.0,1578.4,98.19,134.1,2.0353,8.5,1327.1783333333333,54708.73333333333,1592.6799967447917,98.42100041707357,134.19666697184246,2.0389899889628094,8.6,1367.58,56379.0,1608.9,100.7,134.7,2.0287,8.5,1418.13,59283.0,1620.1,113.7,112.9,2.0203,8.0,4.6837629550890325,7.02061595118606,2.6419163,-0.7369995,-5.882353,1
2012-07-10,1341.47,53706.0,1579.3,97.97,133.4,2.0327,8.5,1328.4466666666667,54720.566666666666,1592.7499959309896,98.0803337097168,134.07333374023438,2.0385433197021485,8.583333333333334,1354.68,55394.0,1578.4,98.19,134.1,2.0353,8.5,1413.17,58918.0,1639.9,114.64,112.5,2.0167,8.0,5.344882852393273,9.704688489181844,3.8371444,-0.787133,-5.882353,1
2012-07-11,1341.45,53569.0,1575.2,100.23,133.5,2.0304,8.5,1329.2003333333334,54690.13333333333,1593.7899983723958,97.82733383178712,133.94000040690105,2.036936656634013,8.566666666666666,1341.47,53706.0,1579.3,97.97,133.4,2.0327,8.5,1413.49,59381.0,1637.4,114.91,111.9,2.0204,8.0,5.370308248537037,10.84955851331928,3.9487123,-0.49251318,-5.882353,1
2012-07-12,1334.76,53421.0,1564.9,101.07,133.6,2.0465,8.0,1329.8926666666666,54673.666666666664,1594.3866617838542,97.61666717529297,133.81666717529296,2.0366899887720744,8.55,1341.45,53569.0,1575.2,100.23,133.5,2.0304,8.5,1402.08,58512.0,1669.6,115.01,111.1,2.0236,8.0,5.043603344421466,9.529960128039527,6.690526,-1.1189759,0.0,1
2012-07-13,1356.78,54331.0,1591.6,102.4,133.3,2.0332,8.0,1330.4573333333333,54638.933333333334,1594.256660970052,97.42466710408529,133.70333404541014,2.03815332253774,8.516666666666667,1334.76,53421.0,1564.9,101.07,133.6,2.0465,8.0,1411.13,58426.0,1669.8,113.59,110.9,2.025,8.0,4.00580786863014,7.537133496530535,4.9132943,-0.4033029,0.0,1
2012-07-16,1353.64,53402.0,1591.2,103.55,133.1,2.0375,8.0,1331.2693333333334,54628.86666666667,1595.6899943033854,97.28200047810873,133.6000010172526,2.039466655254364,8.483333333333333,1356.78,54331.0,1591.6,102.4,133.3,2.0332,8.0,1410.44,58111.0,1672.4,112.26,111.0,2.0287,8.0,4.1960934960550755,8.81802179693645,5.1030755,-0.4318893,0.0,1
2012-07-17,1363.67,53909.0,1589.1,104.0,132.8,2.0343,8.0,1332.6133333333335,54615.666666666664,1596.6166585286458,97.28466720581055,133.49000142415363,2.04047665198644,8.45,1353.64,53402.0,1591.2,103.55,133.1,2.0375,8.0,1409.3,58406.0,1666.5,112.58,110.4,2.0427,8.0,3.346117462435916,8.34183531506798,4.870689,0.41291714,0.0,1
2012-07-18,1372.78,54583.0,1570.4,105.16,132.4,2.0253,8.0,1334.3913333333333,54596.3,1597.4999918619792,97.35566711425781,133.373334757487,2.0408966581026715,8.433333333333334,1363.67,53909.0,1589.1,104.0,132.8,2.0343,8.0,1410.49,57369.0,1659.8,112.54,109.5,2.0503,8.0,2.7469805795538926,5.104153307806469,5.692816,1.2343764,0.0,3
2012-07-19,1376.51,55347.0,1580.1,107.8,132.0,2.0233,8.0,1337.5493333333332,54635.63333333333,1595.8299926757813,97.58000055948894,133.38666788736978,2.0405933260917664,8.416666666666666,1372.78,54583.0,1570.4,105.16,132.4,2.0253,8.0,1399.48,57256.0,1653.5,112.65,108.6,2.0507,7.5,1.6687129043741145,3.4491481019748083,4.645276,1.3542295,-6.25,0
2012-07-20,1362.66,54195.0,1582.5,106.83,131.5,2.022,8.0,1340.827,54699.96666666667,1594.7599934895834,97.87833404541016,133.38666788736978,2.040023322900136,8.4,1376.51,55347.0,1580.1,107.8,132.0,2.0233,8.0,1406.58,57061.0,1684.6,114.57,107.8,2.0366,7.5,3.223107745145515,5.288310729772117,6.4518094,0.7220626,-6.25,3
2012-07-23,1350.52,53034.0,1577.1,103.26,131.0,2.0406,8.0,1343.3990000000001,54757.1,1593.6699951171875,98.14466756184896,133.37000122070313,2.039893329143524,8.383333333333333,1362.66,54195.0,1582.5,106.83,131.5,2.022,8.0,1404.94,56234.0,1692.9,114.18,86.4,2.0386,7.5,4.029558984687376,6.033865067692434,7.342589,-0.09801388,-6.25,3
2012-07-24,1338.31,52639.0,1576.0,103.42,130.7,2.0413,8.0,1344.5786666666668,54719.7,1591.8133260091147,98.23200098673503,133.41000111897787,2.040659995873769,8.366666666666667,1350.52,53034.0,1577.1,103.26,131.0,2.0406,8.0,1403.44,56864.0,1690.8,113.09,85.2,2.038,7.5,4.866585469734219,8.026368282072237,7.2842717,-0.16165972,-6.25,1
2012-07-25,1337.89,52608.0,1608.0,104.38,130.6,2.0397,8.0,1345.0003333333332,54660.0,1591.3433268229167,98.36366755167643,133.3933344523112,2.040880000591278,8.35,1338.31,52639.0,1576.0,103.42,130.7,2.0413,8.0,1432.12,58321.0,1702.6,113.49,87.5,2.0375,7.5,7.04317993258039,10.859565085158152,5.8830857,-0.107866526,-6.25,1
2012-07-26,1360.02,54003.0,1615.0,105.26,129.6,2.0249,8.0,1345.9656666666665,54613.566666666666,1591.7599934895834,98.57633412679037,133.3500015258789,2.0410633365313213,8.333333333333334,1337.89,52608.0,1608.0,104.38,130.6,2.0397,8.0,1429.08,58404.0,1728.7,114.81,95.1,2.0235,7.5,5.077866501963202,8.149547247375155,7.0402503,-0.06914139,-6.25,1
2012-07-27,1385.97,56553.0,1617.9,106.47,129.1,2.0167,8.0,1347.1603333333333,54578.7,1591.8366617838542,98.84700088500976,133.26333516438802,2.0400333364804584,8.316666666666666,1360.02,54003.0,1615.0,105.26,129.6,2.0249,8.0,1433.56,59423.0,1731.8,115.4,96.5,2.0192,7.5,3.4336962560517215,5.074885505631888,7.039988,0.12396574,-6.25,3
2012-07-30,1385.3,57241.0,1619.7,106.2,128.5,2.0308,8.0,1349.53,54608.76666666667,1591.8299967447917,99.15833435058593,133.1233352661133,2.03860000371933,8.3,1385.97,56553.0,1617.9,106.47,129.1,2.0167,8.0,1436.56,59922.0,1730.6,115.96,94.0,2.0198,7.5,3.7002815274669754,4.683705735399446,6.8469524,-0.54166317,-6.25,3
2012-07-31,1379.32,56097.0,1610.5,104.92,127.9,2.0494,8.0,1351.4033333333332,54671.73333333333,1591.8733276367188,99.46400095621745,132.95333506266277,2.0373433391253153,8.283333333333333,1385.3,57241.0,1619.7,106.2,128.5,2.0308,8.0,1459.99,61958.0,1769.1,116.9,93.9,2.0249,7.5,5.848534060261579,10.447974044957832,9.847868,-1.1954784,-6.25,1
2012-08-01,1375.14,55623.0,1603.7,105.96,116.3,2.0426,8.0,1352.619333333333,54671.46666666667,1591.3233276367187,99.70766754150391,132.7600018819173,2.0375333428382874,8.266666666666667,1379.32,56097.0,1610.5,104.92,127.9,2.0494,8.0,1465.77,62105.0,1769.8,116.66,95.8,2.0133,7.5,6.590601684192143,11.653452708411983,10.357308,-1.4344454,-6.25,1
2012-08-02,1365.0,55520.0,1587.4,105.9,114.4,2.047,8.0,1353.6313333333333,54652.4,1590.5899943033853,100.0380007425944,132.1600018819173,2.036860009034475,8.25,1375.14,55623.0,1603.7,105.96,116.3,2.0426,8.0,1461.19,61806.0,1767.7,113.79,96.9,2.0306,7.5,7.046886446886447,11.322046109510087,11.35819,-0.8011639,-6.25,3
2012-08-03,1390.99,57255.0,1606.0,108.94,114.5,2.0307,8.0,1353.8653333333334,54596.566666666666,1589.4299967447917,100.37600072224934,131.4933354695638,2.036983342965444,8.233333333333333,1365.0,55520.0,1587.4,105.9,114.4,2.047,8.0,1459.32,61804.0,1768.4,112.03,97.7,2.0268,7.5,4.912328629249663,7.945157628154753,10.112083,-0.19205213,-6.25,3
2012-08-06,1394.23,58345.0,1612.9,109.55,116.0,2.0273,8.0,1355.0420000000001,54599.5,1589.1366617838542,100.91766738891602,130.82666880289713,2.0370500048001605,8.216666666666667,1390.99,57255.0,1606.0,108.94,114.5,2.0307,8.0,1461.05,61652.0,1769.0,108.19,98.4,2.023,7.5,4.792609540750092,5.668009255291806,9.678221,-0.21209717,-6.25,3
2012-08-07,1401.35,57726.0,1609.7,112.0,117.1,2.0276,8.0,1357.3326666666665,54694.166666666664,1590.7499959309896,101.59500071207682,130.21000213623046,2.036769998073578,8.2,1394.23,58345.0,1612.9,109.55,116.0,2.0273,8.0,1460.26,61688.0,1767.7,110.03,98.8,2.0257,7.5,4.203803475220336,6.863458406957013,9.815491,-0.09370446,-6.25,3
2012-08-08,1402.22,58951.0,1612.9,112.14,115.8,2.0267,8.0,1359.5436666666667,54770.36666666667,1592.206660970052,102.2956672668457,129.63000208536783,2.035860002040863,8.183333333333334,1401.35,57726.0,1609.7,112.0,117.1,2.0276,8.0,1460.15,61320.0,1775.5,111.42,98.2,2.0235,7.5,4.1313060718004335,4.018591711760622,10.08122,-0.1578927,-6.25,3
2012-08-09,1402.8,58797.0,1617.1,113.22,115.7,2.0177,8.0,1362.4936666666665,54941.9,1593.053328450521,103.0000005086263,129.00333531697592,2.0343766729036967,8.166666666666666,1402.22,58951.0,1612.9,112.14,115.8,2.0267,8.0,1456.89,61910.0,1762.1,109.81,98.5,2.0267,7.5,3.855859709153142,5.294487814004123,8.966673,0.44605732,-6.25,3
2012-08-10,1405.87,59281.0,1619.7,112.95,114.8,2.0169,8.0,1365.2540000000001,55107.23333333333,1594.4899943033854,103.67333399454752,128.37333501180012,2.032510006427765,8.15,1402.8,58797.0,1617.1,113.22,115.7,2.0177,8.0,1441.59,60501.0,1763.8,110.45,98.7,2.0245,7.5,2.540775462880629,2.057994973094246,8.896721,0.37680864,-6.25,3
2012-08-13,1404.11,59123.0,1609.6,113.6,114.6,2.026,8.0,1367.7213333333336,55312.96666666667,1595.896659342448,104.3216672261556,127.71333491007486,2.0305466771125795,8.133333333333333,1405.87,59281.0,1619.7,112.95,114.8,2.0169,8.0,1433.32,60478.0,1750.6,110.04,98.9,2.0335,7.5,2.0803213423449707,2.291832281853079,8.759939,0.3701806,-6.25,3
2012-08-14,1403.93,58083.0,1599.4,114.03,114.0,2.0252,8.0,1370.2236666666665,55528.666666666664,1597.8933268229166,105.06300048828125,127.04666798909506,2.028423345088959,8.116666666666667,1404.11,59123.0,1609.6,113.6,114.6,2.026,8.0,1447.15,60240.0,1777.6,112.01,99.2,2.0305,7.5,3.078501064867911,3.7136511543825135,11.14167,0.26170015,-6.25,3
